"country","year","status","life_expectancy","adult_mortality","percentage_expenditure","hepatitis_b","polio","measles","infant_deaths","under_five_deaths","hiv_aids_life_exp","schooling","population","alcohol","gdp","cardiovascular_diseases","neonatal_disorders","hiv_aids_cause_deaths","malaria","tuberculosis","diarrheal_diseases","lower_respiratory_infections","healthcare_per_capita","total_deaths","cardio_death_prop","neonatal_death_prop","hiv_death_prop","malaria_death_prop","tb_death_prop"
"Kiribati",2009,"Developing",65.2,28,162.2903711,86,84,0,0,0,0.1,11.9,1568,0.54,1297.285141,293,56,2,0,70,49,37,2.48911612116564,421,0.695961995249406,0.133016627078385,0.00475059382422803,0,0.166270783847981
"Kiribati",2008,"Developing",65.1,21,167.6201552,83,74,0,0,0,0.1,11.6,9844,0.46,1413.3234,287,56,2,0,69,49,38,2.57481037173579,414,0.693236714975845,0.135265700483092,0.00483091787439614,0,0.166666666666667
"Kiribati",2007,"Developing",65,211,188.7108773,96,93,0,0,0,0.1,11.8,96311,0.68,1357.632211,279,56,2,0,69,50,38,2.90324426615385,406,0.687192118226601,0.137931034482759,0.00492610837438424,0,0.169950738916256
"Kiribati",2006,"Developing",65,212,18.19457876,88,86,0,0,0,0.1,12.1,9426,0.76,1151.555618,272,56,2,0,68,50,37,0.279916596307692,398,0.683417085427136,0.14070351758794,0.0050251256281407,0,0.170854271356784
"Kiribati",2005,"Developing",64.9,213,111.7392134,5,74,0,0,0,0.1,12.2,92325,0.6,1214.556667,266,57,2,0,67,50,37,1.72171361171032,392,0.678571428571429,0.145408163265306,0.00510204081632653,0,0.170918367346939
"Kiribati",2004,"Developing",64.8,214,10.6242741,67,61,0,0,0,0.1,12.4,9542,0.48,113.6286,264,57,2,0,67,51,38,0.163954847222222,390,0.676923076923077,0.146153846153846,0.00512820512820513,0,0.171794871794872
"Kiribati",2003,"Developing",64.7,215,1.76541345,73,79,0,0,0,0.1,11.6,88895,0.5,115.3865,263,58,2,0,67,53,38,0.0272861429675425,390,0.674358974358974,0.148717948717949,0.00512820512820513,0,0.171794871794872
"Kiribati",2002,"Developing",64.6,217,70.75572222,79,96,0,0,0,0.1,11.7,87343,0.49,826.58554,262,58,2,0,67,55,39,1.09528981764706,389,0.673521850899743,0.149100257069409,0.0051413881748072,0,0.172236503856041
"Kiribati",2001,"Developing",64.3,219,59.97185848,85,88,0,0,0,0.1,10.4,85858,0.6,734.9492461,261,59,1,0,67,56,40,0.932688312286159,388,0.672680412371134,0.152061855670103,0.00257731958762887,0,0.172680412371134
"Kiribati",2000,"Developing",64.1,222,11.07543331,9,9,0,0,0,0.1,10,8446,0.46,796.7937634,259,59,1,0,67,58,40,0.172783670982839,386,0.670984455958549,0.152849740932642,0.00259067357512953,0,0.173575129533679
"Latvia",2014,"Developed",74.4,156,1542.635979,92,92,36,0,0,0.1,16,1993782,0.01,15725.1374,15979,40,141,0,63,5,383,20.7343545564516,16223,0.984959625223448,0.00246563520927079,0.00869136411267953,0,0.00388337545460149
"Latvia",2013,"Developed",74.1,161,150.3116884,94,94,0,0,0,0.1,15.4,212647,10.37,1532.22924,16414,44,148,0,69,5,397,2.02849781916329,16675,0.984347826086956,0.00263868065967016,0.00887556221889056,0,0.00413793103448276
"Latvia",2012,"Developed",73.8,163,1356.022164,9,91,3,0,0,0.1,15.5,234319,10.21,13822.8559,16142,49,138,0,69,4,386,18.3742840650407,16398,0.984388340041468,0.00298816928893768,0.0084156604463959,0,0.00420783022319795
"Latvia",2011,"Developed",73.6,169,24.70841046,89,92,1,0,0,0.1,15.8,25979,10.14,1372.68947,16290,52,128,0,73,4,389,0.335712098641304,16543,0.98470652239618,0.00314332346007375,0.00773741159402769,0,0.00441274254971891
"Latvia",2010,"Developed",72.8,18,1109.969508,91,92,0,0,0,0.1,16,297555,9.8,11326.21947,16628,52,131,0,81,4,396,15.2468339010989,16892,0.98437130002368,0.00307838029836609,0.00775515036703765,0,0.00479516931091641
"Latvia",2009,"Developed",72.6,184,1137.6237,92,94,0,0,0,0.1,16.4,2141669,9.85,12219.37379,16856,60,105,0,89,4,408,15.6697479338843,17110,0.985154880187025,0.00350672121566335,0.00613676212741087,0,0.00520163646990064
"Latvia",2008,"Developed",71.9,199,253.4022338,93,94,3,0,0,0.1,16.3,2177322,11.84,16348.53121,17555,68,118,0,101,4,438,3.52437042837274,17842,0.983914359376752,0.00381123192467212,0.00661360833987221,0,0.00566080035870418
"Latvia",2007,"Developed",78,221,170.9884138,91,94,0,0,0,0.1,16.2,22325,12.12,1444.1589,18773,77,95,0,122,4,491,2.19215915128205,19067,0.984580689148791,0.00403839093722138,0.00498243037709131,0,0.00639848953689621
"Latvia",2006,"Developed",75,229,1099.248837,94,96,7,0,0,0.1,16.2,2218357,10.4,9667.9757,19287,75,98,0,137,4,519,14.65665116,19597,0.984181252232485,0.00382711639536664,0.00500076542327907,0,0.00699086594886972
"Latvia",2005,"Developed",76,216,86.9255399,99,99,2,0,0,0.1,15.9,2238799,9.92,7558.7426,18604,73,84,0,141,3,505,1.14375710394737,18902,0.984234472542588,0.00386202518252037,0.00444397418262618,0,0.00745952809226537
"Latvia",2004,"Developed",71,26,80.0328375,98,99,0,0,0,0.1,15.5,2263122,8.81,6351.8125,18163,75,80,0,144,3,473,1.12722306338028,18462,0.983804571552378,0.004062398440039,0.00433322500270827,0,0.00779980500487488
"Latvia",2003,"Developed",78,29,478.0644911,98,98,0,0,0,0.1,15.2,2287955,8.24,5134.95694,18379,78,97,0,159,4,473,6.12903193717949,18713,0.982151445519158,0.00416822529792123,0.00518356222946615,0,0.00849676695345482
"Latvia",2002,"Developed",73,219,376.4570185,98,98,0,0,0,0.1,14.8,231173,7.44,4132.34927,18420,81,81,0,176,4,479,5.15694545890411,18758,0.981981021430856,0.0043181575860966,0.0043181575860966,0,0.00938266339695063
"Latvia",2001,"Developed",69.9,228,332.2751709,96,97,1,0,0,0.1,14.2,233717,6.68,3572.8513,18682,84,83,0,198,5,466,4.75357898283262,19047,0.980836877198509,0.00441014332965821,0.00435764162335276,0,0.0103953378484801
"Latvia",2000,"Developed",71,218,291.0170765,95,96,0,0,0,0.1,13.7,236755,7.13,3352.731296,17900,90,95,0,199,5,437,4.09883206338028,18284,0.978998031065412,0.00492233646904397,0.00519579960621308,0,0.0108838328593306
"Lebanon",2014,"Developing",74.8,99,140.3771361,81,75,112,1,1,0.1,13.3,563279,1.32,8161.4614,15416,573,61,0,43,64,894,1.87669968048128,16093,0.957932020132977,0.0356055427825763,0.00379046790530044,0,0.00267196917914621
"Lebanon",2013,"Developing",74.9,97,14.55610463,81,75,1761,1,1,0.1,13.3,527612,1.29,846.285153,15132,597,62,0,44,65,882,0.194340515754339,15835,0.955604673192296,0.0377012946005684,0.00391537732870224,0,0.00277865487843385
"Lebanon",2012,"Developing",75,93,151.1526829,81,75,9,1,1,0.1,13.3,491644,1.53,8787.94668,14796,597,63,0,44,66,864,2.01536910533333,15500,0.95458064516129,0.0385161290322581,0.00406451612903226,0,0.00283870967741936
"Lebanon",2011,"Developing",75,93,835.0626827,81,75,9,1,1,0.1,13.2,4588368,1.57,8734.9653,14393,585,62,0,45,66,842,11.1341691026667,15085,0.954126615843553,0.038780245276765,0.00411004308916142,0,0.00298309579052038
"Lebanon",2010,"Developing",74.9,94,805.3956346,81,75,12,1,1,0.1,13.3,4337141,1.58,8763.826274,13927,587,60,0,45,66,818,10.7529457222964,14619,0.952664340926192,0.0401532252548054,0.00410424789657295,0,0.00307818592242971
"Lebanon",2009,"Developing",74.7,95,8.140373615,81,75,22,1,1,0.1,13.2,4183156,1.62,84.268878,13590,606,58,0,47,67,799,0.108974211713521,14301,0.950283196979232,0.0423746591147472,0.00405566044332564,0,0.00328648346269492
"Lebanon",2008,"Developing",74.5,98,69.13924862,81,75,24,1,1,0.1,13.1,411147,1.67,712.775759,13194,632,58,0,49,68,774,0.928043605637584,13933,0.946960453599368,0.0453599368405943,0.00416277901385201,0,0.00351683054618532
"Lebanon",2007,"Developing",74.4,98,8.906931168,8,75,373,1,1,0.1,12.9,486466,1.72,614.271115,12719,657,59,0,49,69,749,0.119716816774194,13484,0.943266093147434,0.048724414120439,0.00437555621477306,0,0.0036339365173539
"Lebanon",2006,"Developing",74.1,1,534.5795695,78,75,956,1,1,0.1,13.2,45735,1.82,5372.65899,12217,677,60,0,50,71,723,7.21429918353576,13004,0.939480159950784,0.052060904337127,0.0046139649338665,0,0.00384497077822209
"Lebanon",2005,"Developing",73.9,11,630.0540723,77,74,618,1,1,0.1,13.7,3986852,1.94,5339.441291,11730,697,62,0,50,73,700,8.52576552503383,12539,0.935481298349151,0.055586569901906,0.00494457293245075,0,0.00398755881649254
"Lebanon",2004,"Developing",73.7,13,618.3614858,75,74,213,1,1,0.1,14.2,3863267,2.1,5424.22356,11269,717,64,0,51,74,678,8.39025082496608,12101,0.931245351623833,0.0592513015453268,0.00528881910585902,0,0.00421452772498141
"Lebanon",2003,"Developing",73.5,15,527.9176618,74,74,526,1,1,0.1,14.8,371464,2.19,5425.6697,10843,744,67,0,51,75,658,7.18255322176871,11705,0.926356258009398,0.0635625800939769,0.00572404955147373,0,0.00435711234515164
"Lebanon",2002,"Developing",73.2,17,70.13207838,77,77,36,1,1,0.1,15.2,3522837,1.98,5436.595223,10473,777,71,0,53,75,644,0.958088502459016,11374,0.920784244768771,0.0683136979075084,0.00624230701600141,0,0.00465975030771936
"Lebanon",2001,"Developing",73,11,510.6035166,8,8,8,1,1,0.1,15,3359859,2.19,5253.122599,10175,817,73,0,55,75,633,6.99456872054794,11120,0.915017985611511,0.0734712230215827,0.00656474820143885,0,0.00494604316546763
"Lebanon",2000,"Developing",72.7,112,404.3879434,83,83,5,1,1,0.1,14.9,3235366,2.26,5334.93329,9919,866,75,0,57,75,623,5.56242012929849,10917,0.908582944032243,0.0793258221123019,0.00687001923605386,0,0.00522121461940093
"Lesotho",2014,"Developing",52.1,522,162.1278115,93,9,0,4,6,9.4,10.8,2145785,0.01,1174.839214,4151,1293,13576,0,3049,1646,2104,3.11185818618042,22069,0.188091893606416,0.0585889709547329,0.615161538810096,0,0.138157596628755
"Lesotho",2013,"Developing",52.1,518,153.3443147,93,9,516,4,6,9.6,11.1,2117361,0.01,1196.1335,4120,1331,13247,0,3072,1692,2129,2.94326899616123,21770,0.189251263206247,0.0611391823610473,0.608497932935232,0,0.141111621497474
"Lesotho",2012,"Developing",52.2,513,168.1348992,95,93,179,4,6,9,11,289928,0.01,1281.516,4059,1388,12704,0,3076,1747,2162,3.22097508045977,21227,0.191218730861638,0.065388420407971,0.598483064022236,0,0.144909784708155
"Lesotho",2011,"Developing",52.3,52,195.825251,96,95,172,4,6,10.5,11,264166,2.39,1352.38433,3993,1420,11991,0,3064,1798,2178,3.74426866156788,20468,0.195085010748485,0.0693765878444401,0.585841313269494,0,0.149697088137581
"Lesotho",2010,"Developing",51.1,527,154.8705998,93,92,2488,4,6,13.4,10.9,24551,2.71,1173.26212,3986,1447,11834,0,3075,1862,2177,3.03073580821918,20342,0.195949267525317,0.0711336151804149,0.58175204011405,0,0.151165077180218
"Lesotho",2009,"Developing",49.4,566,104.3144732,91,89,0,4,6,18.2,10.8,21929,2.75,923.136931,3946,1521,12596,0,3067,1930,2188,2.11162901214575,21130,0.186748698532892,0.0719829626123994,0.596119261713204,0,0.145149077141505
"Lesotho",2008,"Developing",47.8,592,91.85432774,88,86,0,5,6,27.3,10.7,199993,2.75,934.428563,3960,1620,13744,0,3090,2012,2222,1.92163865564854,22414,0.176675292228072,0.0722762559114839,0.613188185955207,0,0.137860265905238
"Lesotho",2007,"Developing",46.2,633,9.18432717,9,87,2,4,6,30,10.6,1982287,2.69,918.432717,3921,1634,15716,0,3060,2070,2205,0.19879496038961,24331,0.161152439274999,0.0671571246557889,0.645924951707698,0,0.125765484361514
"Lesotho",2006,"Developing",45.3,654,71.15577609,91,88,1,5,6,34.1,10.7,1965662,2.61,915.775754,3901,1639,17506,0,3028,2145,2188,1.57076768410596,26074,0.149612640945003,0.0628595535782772,0.671396793740891,0,0.116131011735829
"Lesotho",2005,"Developing",44.5,675,57.90369752,87,88,0,5,6,34.8,10.7,1949543,2.67,862.9463118,3874,1678,18163,0,2967,2237,2165,1.3012066858427,26682,0.145191514878945,0.0628888389176224,0.680721085375909,0,0.111198560827524
"Lesotho",2004,"Developing",44.8,666,67.91361818,6,89,31,5,7,34.6,10.7,1933728,1.8,781.5145936,3801,1710,17922,0,2854,2300,2126,1.51592897723214,26287,0.144596188229924,0.0650511659755773,0.681781869365085,0,0.108570776429414
"Lesotho",2003,"Developing",45.5,648,5.300902041,17,9,1,5,7,33.8,10.5,191897,1.99,63.636279,3686,1741,16919,0,2674,2312,2068,0.11650334156044,25020,0.147322142286171,0.0695843325339728,0.676219024780176,0,0.10687450039968
"Liberia",2014,"Developing",58.1,329,54.37396957,5,49,34,8,11,0.9,9.9,439737,0.01,458.4651734,3996,2626,2213,4135,1111,3267,2205,0.935868667297762,14081,0.283786662879057,0.186492436616718,0.157162133371209,0.293658120872097,0.078900646260919
"Liberia",2013,"Developing",61.1,258,45.04892458,76,75,0,9,11,1.1,9.8,4286291,0.01,454.1222236,4037,2710,2187,3759,1116,3550,2326,0.737298274631751,13809,0.292345571728583,0.196248823231226,0.158374972843798,0.272213773625896,0.0808168585704975
"Liberia",2012,"Developing",67,261,48.09891474,8,8,43,9,12,1.2,9.6,4181563,0.01,415.361958,3991,2802,2157,4029,1111,3774,2373,0.717894249850746,14090,0.283250532292406,0.198864442867282,0.153087295954578,0.285947480482612,0.0788502484031228
"Liberia",2011,"Developing",62,266,60.44658161,77,77,279,9,12,1.5,9.5,47167,3.72,379.689583,3888,2879,2165,4786,1095,3817,2333,0.974944864677419,14813,0.262472152838723,0.194356308647809,0.146155404036995,0.323094579085938,0.0739215553905353
"Liberia",2010,"Developing",59.7,272,41.91052416,47,71,2200,9,13,1.8,9.6,3948125,3.64,327.42597,3821,2955,2257,4712,1107,4008,2337,0.702018830150754,14852,0.257271747912739,0.198963102612443,0.151966065176407,0.317263668192836,0.074535416105575
"Liberia",2009,"Developing",59.2,277,5.592170255,64,84,6,10,13,2.1,9.7,3811528,3.75,33.667491,3718,2949,2366,4989,1096,4115,2320,0.0944623353885135,15118,0.245932001587512,0.195065484852494,0.156502182828416,0.330003968778939,0.0724963619526392
"Liberia",2008,"Developing",58.6,281,40.03344077,64,79,1,10,14,2.4,9.8,3662993,3.88,232.61732,3604,2967,2401,5385,1064,4133,2279,0.683164518259386,15421,0.233707282277414,0.192399974061345,0.155696777122106,0.349199144024382,0.0689968225147526
"Lithuania",2014,"Developed",73.4,169,2211.744178,94,93,11,0,0,0.1,16.5,2932367,15.19,16554.97139,21628,42,75,0,208,11,562,30.1327544686648,21953,0.985195645242108,0.00191317815332756,0.00341638955951351,0,0.00947478704505079
"Lithuania",2013,"Developed",73,178,1968.816817,93,93,35,0,0,0.1,16.4,2957689,15.04,15712.82376,22140,41,65,0,224,10,584,26.9700933835616,22470,0.985313751668892,0.00182465509568313,0.00289274588340009,0,0.00996884735202492
"Lithuania",2012,"Developed",73,176,1807.071336,93,93,0,0,0,0.1,16.5,2987773,15.14,14341.836,21766,44,68,0,231,9,561,24.7544018630137,22109,0.984485955945543,0.00199013976208784,0.00307567054140848,0,0.0104482337509611
"Lithuania",2011,"Developed",72.8,18,1758.822757,95,92,7,0,0,0.1,16.7,328115,12.66,14357.73679,21835,52,78,0,241,8,567,24.1596532554945,22206,0.983292803746735,0.00234170944789696,0.00351256417184545,0,0.0108529226335225
"Lithuania",2010,"Developed",72.4,188,1423.802386,94,95,2,0,0,0.1,16.8,397282,12.9,11984.86857,21923,57,89,0,257,7,582,19.6657788121547,22326,0.981949296784019,0.00255307712980382,0.00398638358864105,0,0.0115112424975365
"Lithuania",2009,"Developed",72.2,192,1446.529217,95,98,0,0,0,0.1,16.6,3162916,12.4,11837.3913,21659,61,78,0,274,6,609,20.0350307063712,22072,0.98128851032983,0.00276368249365712,0.00353388909025009,0,0.0124139180862631
"Lithuania",2008,"Developed",71.1,224,1888.149904,96,96,1,0,0,0.1,16.5,3198231,13.3,14961.56818,23217,66,84,0,336,6,690,26.556257440225,23703,0.979496266295406,0.00278445766358689,0.00354385520820149,0,0.014175420832806
"Lithuania",2007,"Developed",72,24,1581.511914,96,95,0,0,0,0.1,16.4,3231294,13.4,12297.91535,23757,70,76,0,383,6,737,21.96544325,24286,0.978217903318784,0.00288231903154081,0.00312937494853002,0,0.0157704027011447
"Lithuania",2006,"Developed",76,229,116.504961,95,94,1,0,0,0.1,16.4,326999,12.7,924.642548,23327,72,63,0,379,5,701,1.53296001315789,23841,0.97844050165681,0.00302000755001887,0.00264250660626652,0,0.0158969841869049
"Lithuania",2005,"Developed",78,222,913.699529,95,93,1,0,0,0.1,16.2,3322528,12.3,7863.1629,22657,73,62,0,371,5,663,11.714096525641,23163,0.978154815870138,0.00315157794758883,0.00267668264041791,0,0.0160169235418555
"Lithuania",2004,"Developed",71.6,24,76.36187737,94,9,1,0,0,0.1,16.3,337775,12.1,676.966998,21346,75,85,0,342,5,596,1.06650666717877,21848,0.977023068473087,0.00343280849505676,0.00389051629439766,0,0.0156536067374588
"Lithuania",2003,"Developed",71.6,22,80.99710054,95,91,1,0,0,0.1,15.8,3415213,11.29,555.535669,21231,77,70,0,345,6,565,1.13124442094972,21723,0.977351194586383,0.00354463011554573,0.00322239101413249,0,0.0158817842839387
"Lithuania",2002,"Developed",71.4,22,561.9168642,94,97,103,0,0,0.1,15.3,344367,11,4146.987928,20968,79,60,0,345,6,537,7.86998409243697,21452,0.977438001118777,0.0036826403132575,0.00279694201006899,0,0.0160824165578967
"Lithuania",2001,"Developed",71.2,21,42.87208671,95,97,7,0,0,0.1,14.7,347818,10.2,353.147337,21048,85,60,0,349,6,516,0.602136049297753,21542,0.977068053105561,0.00394578033608764,0.00278525670782657,0,0.0162009098505246
"Lithuania",2000,"Developed",71.6,2,373.2605532,98,92,19,0,0,0.1,14,3499536,9.87,3297.35471,20116,96,57,0,337,6,483,5.2131362178771,20606,0.976220518295642,0.00465883723187421,0.00276618460642531,0,0.0163544598660584
"Luxembourg",2014,"Developed",81.7,65,16255.16198,94,99,0,0,0,0.1,13.9,556319,11.12,119172.7418,1236,7,2,0,2,15,120,198.961590942472,1247,0.991178829190056,0.00561347233360064,0.00160384923817161,0,0.00160384923817161
"Luxembourg",2013,"Developed",81.4,68,15515.75234,94,99,0,0,0,0.1,13.9,54336,11.02,113751.85,1253,7,2,0,2,15,120,190.611208108108,1264,0.99129746835443,0.0055379746835443,0.00158227848101266,0,0.00158227848101266
"Luxembourg",2012,"Developed",81.1,7,2284.58215,94,99,2,0,0,0.1,13.9,53946,11.34,16749.136,1251,6,2,0,2,15,119,28.1699401972873,1261,0.992069785884219,0.00475812846946868,0.00158604282315623,0,0.00158604282315623
"Luxembourg",2011,"Developed",88,72,17028.52798,95,96,6,0,0,0.1,13.9,518347,11.5,115761.577,1254,6,2,0,2,15,118,193.505999772727,1264,0.992088607594937,0.00474683544303797,0.00158227848101266,0,0.00158227848101266
"Luxembourg",2010,"Developed",86,73,2267.252192,94,96,0,0,0,0.1,13.7,56953,11.36,14965.361,1262,6,3,0,2,15,117,26.3633975813953,1273,0.991358994501178,0.00471327572663001,0.002356637863315,0,0.00157109190887667
"Luxembourg",2009,"Developed",83,76,2052.393076,95,96,0,0,0,0.1,13.5,497783,11.42,13198.6693,1263,6,3,0,2,14,117,24.7276274216867,1274,0.991365777080063,0.00470957613814757,0.00235478806907378,0,0.00156985871271586
"Luxembourg",2008,"Developed",80,8,18961.3486,94,96,1,0,0,0.1,13.5,48865,11.53,114293.8433,1270,6,3,0,2,14,116,237.0168575,1281,0.991412958626073,0.00468384074941452,0.00234192037470726,0,0.00156128024980484
"Luxembourg",2007,"Developed",79.7,82,267.051312,87,96,0,0,0,0.1,13.5,479993,11.75,1618.4928,1300,6,3,0,2,13,117,3.35070654956085,1311,0.99160945842868,0.0045766590389016,0.0022883295194508,0,0.0015255530129672
"Luxembourg",2006,"Developed",79.4,85,15345.4907,95,99,8,0,0,0.1,13.5,472637,11.98,89739.7117,1333,7,3,0,2,12,118,193.268144836272,1345,0.991078066914498,0.00520446096654275,0.00223048327137546,0,0.00148698884758364
"Luxembourg",2005,"Developed",78.8,9,1346.246697,95,99,0,0,0,0.1,13.5,465158,11.84,8289.69641,1344,7,3,0,2,11,119,17.0843489467005,1356,0.991150442477876,0.0051622418879056,0.00221238938053097,0,0.00147492625368732
"Luxembourg",2004,"Developed",78.7,92,12372.05188,94,99,0,0,0,0.1,13.5,45895,12.42,75716.3518,1355,8,4,0,2,10,119,157.205233545108,1369,0.989773557341125,0.0058436815193572,0.0029218407596786,0,0.0014609203798393
"Luxembourg",2003,"Developed",78.6,92,10111.38928,95,99,1,0,0,0.1,13.6,45163,12.61,65445.8853,1365,9,4,0,2,9,120,128.643629516539,1380,0.989130434782609,0.00652173913043478,0.00289855072463768,0,0.00144927536231884
"Luxembourg",2002,"Developed",78.3,95,910.5062778,95,99,0,0,0,0.1,13.5,446175,12.91,5293.64115,1392,10,4,0,3,8,119,11.6284326666667,1409,0.987934705464869,0.007097232079489,0.0028388928317956,0,0.0021291696238467
"Luxembourg",2001,"Developed",78,96,7877.33656,86,99,0,0,0,0.1,13.4,441525,12.89,48179.4285,1406,11,4,0,3,7,114,100.991494358974,1424,0.987359550561798,0.0077247191011236,0.00280898876404494,0,0.00210674157303371
"Luxembourg",2000,"Developed",77.8,98,8246.130437,77,99,0,0,0,0.1,13.5,4363,13.14,48735.99549,1445,11,4,0,3,7,112,105.991393791774,1463,0.987696514012304,0.0075187969924812,0.00273410799726589,0,0.00205058099794942
"Madagascar",2014,"Developing",65.1,225,5.339065673,73,73,3,29,39,0.3,10.3,2358981,0.01,452.4631926,30477,13347,2269,5786,12185,21526,14579,0.0820132975883257,64064,0.475727397602398,0.208338536463536,0.0354177072927073,0.0903159340659341,0.190200424575425
